zone,referee_name,feature,slope,se,pvalue,significant
zone_1_0,Andrés Cunha,ppda,0.7928198318310219,1.5533505265016976,0.6097758909733437,False
zone_1_0,Antonio Miguel Mateu Lahoz,ppda,1.1101514406985675,1.4811719022817136,0.4535505699605523,False
zone_1_0,Björn Kuipers,ppda,2.126595932391302,1.6154821562875312,0.18804496778353375,False
zone_1_0,Carlos del Cerro Grande,ppda,1.6853198762668318,1.5113071185231788,0.26479019005671545,False
zone_1_0,César Arturo Ramos Palazuelos,ppda,1.6036367300515038,2.656393847946877,0.5460501823790931,False
zone_1_0,Cüneyt Çakιr,ppda,1.0246692127217945,1.9691417866569896,0.6028103509320959,False
zone_1_0,Damir Skomina,ppda,0.31640013572671793,1.7984217456988787,0.8603472771943828,False
zone_1_0,Gianluca Rocchi,ppda,1.029014178818299,1.7987814892707723,0.5672801066175653,False
zone_1_0,Guillermo Cuadra Fernández,ppda,69.07529245444522,54641.74578724483,0.9989913555303017,False
zone_1_0,Malang Diedhiou,ppda,1.0354032166796867,1.9697404542388535,0.5991281827674726,False
zone_1_0,Mark Geiger,ppda,2.430820457854714,2.104618652179699,0.24809316714517693,False
zone_1_0,Milorad Mažić,ppda,2.4237336830065184,2.0157523059509193,0.22920991280285308,False
zone_1_0,Néstor Fabián Pitana,ppda,0.23267567199038158,1.6048204506605765,0.8847223316841575,False
zone_1_0,Sandro Ricci,ppda,2.1615712068558515,1.9489607189906726,0.26739172070034123,False
zone_1_1,Andrés Cunha,ppda,-0.8034170721475916,1.1091250956345633,0.46883854246306944,False
zone_1_1,Antonio Miguel Mateu Lahoz,ppda,-0.046073856077956284,0.8282252122922733,0.9556368655284394,False
zone_1_1,Björn Kuipers,ppda,-0.4463854152590263,1.0775657486279446,0.6786884424561648,False
zone_1_1,Carlos del Cerro Grande,ppda,-0.30489032384247716,0.9848480862582709,0.756879553865106,False
zone_1_1,César Arturo Ramos Palazuelos,ppda,-0.867851750020759,1.932780656449856,0.6534192521784716,False
zone_1_1,Cüneyt Çakιr,ppda,-0.27885910391796176,1.5816431455068138,0.8600506044444609,False
zone_1_1,Damir Skomina,ppda,-0.32667068681768735,1.226612801530019,0.7899932952633193,False
