zone,referee_name,feature,slope,se,pvalue,significant
zone_3_2,Guillermo Cuadra Fernández,directness,-0.487801274889727,1.2922116111497621,0.7058070141021358,False
zone_3_2,Malang Diedhiou,directness,0.4012231865126413,1.3501900146680692,0.766343950505478,False
zone_3_2,Mark Geiger,directness,0.040059416198819815,0.9360932865120088,0.9658655424564144,False
zone_3_2,Milorad Mažić,directness,-2.711897605530826,2.843047285564794,0.3401494345068843,False
zone_3_2,Néstor Fabián Pitana,directness,-0.6854339559184472,0.8452548745642782,0.41741170027918306,False
zone_3_2,Sandro Ricci,directness,-0.5698378454655155,0.9226230756109219,0.536820582683392,False
zone_4_0,Andrés Cunha,directness,-1.3690620378043779,2.4253508128990338,0.572427504520407,False
zone_4_0,Antonio Miguel Mateu Lahoz,directness,-3.1413208144259475,1.6655711775223105,0.05929062032024066,False
zone_4_0,Björn Kuipers,directness,-2.007930766586377,1.3391863635221821,0.13377865755775695,False
zone_4_0,Carlos del Cerro Grande,directness,104.82497283099296,167636.20971314996,0.9995010730551537,False
zone_4_0,César Arturo Ramos Palazuelos,directness,-2.0485799899360093,1.478583478991179,0.16589909936849223,False
zone_4_0,Cüneyt Çakιr,directness,-0.9799168013112096,1.1333918858392393,0.3872650689943552,False
zone_4_0,Damir Skomina,directness,-2.2761254305818057,2.5836018591002397,0.37832364549986097,False
zone_4_0,Gianluca Rocchi,directness,-1.9994052297919516,1.4794376019703956,0.1765471537463721,False
zone_4_0,Guillermo Cuadra Fernández,directness,0.09207250038452461,1.5495069041030882,0.9526171722175747,False
zone_4_0,Malang Diedhiou,directness,-0.18166709274706147,1.8429811152371864,0.9214777758040772,False
zone_4_0,Mark Geiger,directness,-2.458035807403464,1.6832832087661596,0.1442178688714605,False
zone_4_0,Milorad Mažić,directness,-1.2702037190062792,1.2292808845379797,0.30146817752318367,False
zone_4_0,Néstor Fabián Pitana,directness,-2.851355577695263,1.7000348596436985,0.09349681223303422,False
zone_4_0,Sandro Ricci,directness,-1.728202449267641,1.2292657941254688,0.15975921641791035,False
zone_4_1,Andrés Cunha,directness,-7.168098764350991,17.291474867201032,0.67847483544368,False
zone_4_1,Antonio Miguel Mateu Lahoz,directness,-5.12749250695621,17.306974149341556,0.7670258679201504,False
zone_4_1,Björn Kuipers,directness,-6.57474833179795,17.25416767889898,0.703164094673195,False
zone_4_1,Carlos del Cerro Grande,directness,-5.493450007282142,19.039404168963387,0.7729406387516109,False
zone_4_1,César Arturo Ramos Palazuelos,directness,-6.928088382472778,17.34514871849488,0.6895799760747015,False
zone_4_1,Cüneyt Çakιr,directness,-6.94885389851825,17.24779087531403,0.6870337790129682,False
zone_4_1,Damir Skomina,directness,-8.091855341672694,17.374614000606428,0.6414097497354829,False
zone_4_1,Gianluca Rocchi,directness,15.970692153588207,18363.492474469436,0.999306081503504,False
zone_4_1,Guillermo Cuadra Fernández,directness,-5.429029110991602,17.323342726969425,0.7539814543501177,False
zone_4_1,Malang Diedhiou,directness,-6.568192024775267,17.205809140908197,0.7026522248476711,False
zone_4_1,Mark Geiger,directness,-6.563960538087049,17.292076874150126,0.7042471627186468,False
zone_4_1,Milorad Mažić,directness,-6.075813207505261,17.29844308199247,0.7254122907852184,False
zone_4_1,Néstor Fabián Pitana,directness,-6.158680357119075,17.297963550243153,0.7218143582283055,False
zone_4_1,Sandro Ricci,directness,-6.745956797592603,17.328436321863112,0.6970543841006483,False
zone_4_2,Andrés Cunha,directness,123.378696281347,92040.71660273835,0.998930452401427,False
zone_4_2,Antonio Miguel Mateu Lahoz,directness,122.92707075883966,92040.71660226824,0.998934367459044,False
zone_4_2,Björn Kuipers,directness,124.0571511233887,92040.7166041293,0.9989245710027035,False
zone_4_2,Carlos del Cerro Grande,directness,112.78097606404576,92040.71701844016,0.9990223220771149,False
zone_4_2,César Arturo Ramos Palazuelos,directness,122.50119618601728,92040.71660483279,0.998938059286528,False
zone_4_2,Cüneyt Çakιr,directness,122.4009427114013,92040.71660366519,0.9989389283652411,False
zone_4_2,Damir Skomina,directness,123.29902064404158,92040.71660627985,0.9989311430947412,False
zone_4_2,Gianluca Rocchi,directness,123.2098059300981,92040.71661071078,0.9989319164805467,False
zone_4_2,Guillermo Cuadra Fernández,directness,122.23948361342443,92040.71664224968,0.9989403280245804,False
zone_4_2,Malang Diedhiou,directness,123.45684717199794,92040.71660552593,0.9989297749259323,False
zone_4_2,Mark Geiger,directness,123.43262120794444,92040.71661252681,0.9989299849363874,False
zone_4_2,Milorad Mažić,directness,134.86328299214657,105739.2232134121,0.9989823520650674,False
zone_4_2,Néstor Fabián Pitana,directness,123.54683675565443,92040.71660049411,0.998928994822921,False
zone_4_2,Sandro Ricci,directness,123.05868014122477,92040.71660045504,0.9989332265617724,False
